session_id,package,app_class,tier,tags,sim_status,faithfulness_verdict,effective_ft,back_wait_ratio,meaningful_frida_22cat,coverage_gap,artifact_dir,frida_trace_path,agent_log_path,named_functional_explore_taps,functional_explore_screens,c0_pass,analyze_status,data_quality_status,session_mode,hook_version
8d76ad598108_llm_s2,app.podiumpodcasts.podium,media,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,37,0.0,204,"Core flows from expected use largely touched; residual: Browse library, play or queue tracks, navigate artists/albums/playlists",logs/bulk_llm_benign_v2/8d76ad598108_app.podiumpodcasts.podium/dynamic/llm/session_2,logs/bulk_llm_benign_v2/8d76ad598108_app.podiumpodcasts.podium/dynamic/llm/session_2/app.podiumpodcasts.podium_frida.jsonl,logs/bulk_llm_benign_v2/8d76ad598108_app.podiumpodcasts.podium/dynamic/llm/session_2/app.podiumpodcasts.podium_llm_actions.jsonl,0,4,yes,success,good,identical,3
8d76ad598108_llm_s3,app.podiumpodcasts.podium,media,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,36,0.0,204,"Core flows from expected use largely touched; residual: Browse library, play or queue tracks, navigate artists/albums/playlists",logs/bulk_llm_benign_v2/8d76ad598108_app.podiumpodcasts.podium/dynamic/llm/session_3,logs/bulk_llm_benign_v2/8d76ad598108_app.podiumpodcasts.podium/dynamic/llm/session_3/app.podiumpodcasts.podium_frida.jsonl,logs/bulk_llm_benign_v2/8d76ad598108_app.podiumpodcasts.podium/dynamic/llm/session_3/app.podiumpodcasts.podium_llm_actions.jsonl,0,4,yes,success,good,varied,3
e4a6cdb972a2_llm_s1,app.prav.client,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,37,0.0,254,deeper planned goals beyond early steps (8 planned),logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_1,logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_1/app.prav.client_frida.jsonl,logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_1/app.prav.client_llm_actions.jsonl,37,2,yes,success,good,identical,3
e4a6cdb972a2_llm_s2,app.prav.client,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,37,0.0,254,deeper planned goals beyond early steps (8 planned),logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_2,logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_2/app.prav.client_frida.jsonl,logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_2/app.prav.client_llm_actions.jsonl,37,2,yes,success,good,identical,3
e4a6cdb972a2_llm_s3,app.prav.client,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,37,0.0,254,deeper planned goals beyond early steps (8 planned),logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_3,logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_3/app.prav.client_frida.jsonl,logs/bulk_llm_benign_v2/e4a6cdb972a2_app.prav.client/dynamic/llm/session_3/app.prav.client_llm_actions.jsonl,37,2,yes,success,good,varied,3
5930f0759e7f_llm_s1,app.pwhs.universalinstaller,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,44,0.0,18,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_1,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_1/app.pwhs.universalinstaller_frida.jsonl,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_1/app.pwhs.universalinstaller_llm_actions.jsonl,0,2,yes,success,good,identical,3
5930f0759e7f_llm_s2,app.pwhs.universalinstaller,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,44,0.0,18,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_2,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_2/app.pwhs.universalinstaller_frida.jsonl,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_2/app.pwhs.universalinstaller_llm_actions.jsonl,0,2,yes,success,good,identical,3
5930f0759e7f_llm_s3,app.pwhs.universalinstaller,other,volume,,failed:partial:agent_stuck,FAILED,45,0.0,22,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_3,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_3/app.pwhs.universalinstaller_frida.jsonl,logs/bulk_llm_benign_v2/5930f0759e7f_app.pwhs.universalinstaller/dynamic/llm/session_3/app.pwhs.universalinstaller_llm_actions.jsonl,0,2,yes,success,good,varied,3
91d832e67662_llm_s1,app.reading.stoic.stoicreading2,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,success,FAITHFUL,30,0.4118,0,Core flows from expected use largely touched; residual: Interact with discovered UI: ARATUS OF SOLI aratus_button Button · ASCLEPIODOTUS TACTICUS · EPITOME didymus_epitome Butt,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_1,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_1/app.reading.stoic.stoicreading2_frida.jsonl,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_1/app.reading.stoic.stoicreading2_llm_actions.jsonl,30,5,yes,success,weak:low_meaningful_events,identical,3
91d832e67662_llm_s2,app.reading.stoic.stoicreading2,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,success,FAITHFUL,30,0.4118,0,Core flows from expected use largely touched; residual: Interact with discovered UI: ARATUS OF SOLI aratus_button Button · ASCLEPIODOTUS TACTICUS · EPITOME didymus_epitome Butt,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_2,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_2/app.reading.stoic.stoicreading2_frida.jsonl,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_2/app.reading.stoic.stoicreading2_llm_actions.jsonl,30,5,yes,success,weak:low_meaningful_events,identical,3
91d832e67662_llm_s3,app.reading.stoic.stoicreading2,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,success,FAITHFUL,30,0.4118,0,Core flows from expected use largely touched; residual: Interact with discovered UI: ARATUS OF SOLI aratus_button Button · ASCLEPIODOTUS TACTICUS · EPITOME didymus_epitome Butt,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_3,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_3/app.reading.stoic.stoicreading2_frida.jsonl,logs/bulk_llm_benign_v2/91d832e67662_app.reading.stoic.stoicreading2/dynamic/llm/session_3/app.reading.stoic.stoicreading2_llm_actions.jsonl,30,5,yes,success,weak:low_meaningful_events,varied,3
06fa01367acc_llm_s1,app.shosetsu.android.fdroid,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,36,0.2,503,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_1,logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_1/app.shosetsu.android.fdroid_frida.jsonl,logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_1/app.shosetsu.android.fdroid_llm_actions.jsonl,28,11,yes,success,good,identical,3
06fa01367acc_llm_s2,app.shosetsu.android.fdroid,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,36,0.2,528,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_2,logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_2/app.shosetsu.android.fdroid_frida.jsonl,logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_2/app.shosetsu.android.fdroid_llm_actions.jsonl,28,10,yes,success,good,identical,3
06fa01367acc_llm_s3,app.shosetsu.android.fdroid,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,38,0.1915,511,post-explore execute goals not reached; deeper planned goals beyond early steps (5 planned),logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_3,logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_3/app.shosetsu.android.fdroid_frida.jsonl,logs/bulk_llm_benign_v2/06fa01367acc_app.shosetsu.android.fdroid/dynamic/llm/session_3/app.shosetsu.android.fdroid_llm_actions.jsonl,30,11,yes,success,good,varied,3
2076a6b1b6bd_llm_s1,app.siftrecipes,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,failed:bad_handoff,FAITHFUL,51,0.0,0,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_1,logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_1/app.siftrecipes_frida.jsonl,logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_1/app.siftrecipes_llm_actions.jsonl,8,8,yes,success,weak:low_meaningful_events,identical,3
2076a6b1b6bd_llm_s2,app.siftrecipes,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,36,0.0,1,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_2,logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_2/app.siftrecipes_frida.jsonl,logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_2/app.siftrecipes_llm_actions.jsonl,32,8,yes,success,weak:low_meaningful_events,identical,3
2076a6b1b6bd_llm_s3,app.siftrecipes,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,36,0.0,1,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_3,logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_3/app.siftrecipes_frida.jsonl,logs/bulk_llm_benign_v2/2076a6b1b6bd_app.siftrecipes/dynamic/llm/session_3/app.siftrecipes_llm_actions.jsonl,32,8,yes,success,weak:low_meaningful_events,varied,3
a1f6b950b5af_llm_s1,app.simple.inure,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:bad_handoff,FAITHFUL,43,0.0227,4789,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_1,logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_1/app.simple.inure_frida.jsonl,logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_1/app.simple.inure_llm_actions.jsonl,43,2,yes,success,good,identical,3
a1f6b950b5af_llm_s2,app.simple.inure,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:bad_handoff,FAITHFUL,43,0.0227,6653,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_2,logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_2/app.simple.inure_frida.jsonl,logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_2/app.simple.inure_llm_actions.jsonl,43,2,yes,success,good,identical,3
a1f6b950b5af_llm_s3,app.simple.inure,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:bad_handoff,FAITHFUL,43,0.0227,5002,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_3,logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_3/app.simple.inure_frida.jsonl,logs/bulk_llm_benign_v2/a1f6b950b5af_app.simple.inure/dynamic/llm/session_3/app.simple.inure_llm_actions.jsonl,43,2,yes,success,good,varied,3
2ebf055b2de5_llm_s1,app.simple.peri,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,50,0.0,133,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View · View · View · View · View,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_1,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_1/app.simple.peri_frida.jsonl,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_1/app.simple.peri_llm_actions.jsonl,0,2,yes,success,good,identical,3
2ebf055b2de5_llm_s2,app.simple.peri,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,49,0.0,142,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View · View · View · View · View,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_2,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_2/app.simple.peri_frida.jsonl,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_2/app.simple.peri_llm_actions.jsonl,0,2,yes,success,good,identical,3
2ebf055b2de5_llm_s3,app.simple.peri,other,volume,FAITHFUL_VALIDATED,failed:ux_quality_gate,FAITHFUL,49,0.0,142,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View · View · View · View · View,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_3,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_3/app.simple.peri_frida.jsonl,logs/bulk_llm_benign_v2/2ebf055b2de5_app.simple.peri/dynamic/llm/session_3/app.simple.peri_llm_actions.jsonl,0,2,yes,success,good,varied,3
01e5a5e82fc1_llm_s1,app.slauncher,launcher,volume,FAITHFUL_VALIDATED|LAUNCHER,failed:bad_handoff,FAITHFUL,32,0.0,1545,post-explore execute goals not reached; deeper planned goals beyond early steps (6 planned),logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_1,logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_1/app.slauncher_frida.jsonl,logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_1/app.slauncher_llm_actions.jsonl,32,4,yes,success,weak:low_meaningful_categories,identical,3
01e5a5e82fc1_llm_s2,app.slauncher,launcher,volume,FAITHFUL_VALIDATED|LAUNCHER,failed:bad_handoff,FAITHFUL,32,0.0,1545,post-explore execute goals not reached; deeper planned goals beyond early steps (6 planned),logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_2,logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_2/app.slauncher_frida.jsonl,logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_2/app.slauncher_llm_actions.jsonl,32,4,yes,success,weak:low_meaningful_categories,identical,3
01e5a5e82fc1_llm_s3,app.slauncher,launcher,volume,FAITHFUL_VALIDATED|LAUNCHER,failed:bad_handoff,FAITHFUL,31,0.0,1498,post-explore execute goals not reached; deeper planned goals beyond early steps (6 planned),logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_3,logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_3/app.slauncher_frida.jsonl,logs/bulk_llm_benign_v2/01e5a5e82fc1_app.slauncher/dynamic/llm/session_3/app.slauncher_llm_actions.jsonl,31,3,yes,success,weak:low_meaningful_categories,varied,3
c76e741a996d_llm_s1,app.smarttube.fdroid,other,volume,FLAILING_SUSPECT,failed:partial:agent_stuck,FAILED,3,0.625,8,login-gated or secondary flows beyond initial functional screen,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_1,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_1/app.smarttube.fdroid_frida.jsonl,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_1/app.smarttube.fdroid_llm_actions.jsonl,3,2,yes,success,good,identical,3
c76e741a996d_llm_s2,app.smarttube.fdroid,other,volume,FLAILING_SUSPECT,failed:partial:agent_stuck,FAILED,3,0.625,8,login-gated or secondary flows beyond initial functional screen,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_2,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_2/app.smarttube.fdroid_frida.jsonl,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_2/app.smarttube.fdroid_llm_actions.jsonl,3,2,yes,success,good,identical,3
c76e741a996d_llm_s3,app.smarttube.fdroid,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,34,0.0556,442,deeper planned goals beyond early steps (5 planned),logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_3,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_3/app.smarttube.fdroid_frida.jsonl,logs/bulk_llm_benign_v2/c76e741a996d_app.smarttube.fdroid/dynamic/llm/session_3/app.smarttube.fdroid_llm_actions.jsonl,1,6,yes,success,good,varied,3
9d19a4392a17_llm_s1,app.smarzaro.foss4g2024.schedule,other,volume,FAITHFUL_VALIDATED,failed:no_goal_progress,PARTIAL,24,0.5,101,Core flows from expected use largely touched; residual: Interact with discovered UI: Favorites menu_item_favorites Button · Search menu_item_sear,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_1,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_1/app.smarzaro.foss4g2024.schedule_frida.jsonl,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_1/app.smarzaro.foss4g2024.schedule_llm_actions.jsonl,24,1,yes,success,good,identical,3
9d19a4392a17_llm_s2,app.smarzaro.foss4g2024.schedule,other,volume,FAITHFUL_VALIDATED,failed:no_goal_progress,PARTIAL,24,0.5,101,Core flows from expected use largely touched; residual: Interact with discovered UI: Favorites menu_item_favorites Button · Search menu_item_sear,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_2,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_2/app.smarzaro.foss4g2024.schedule_frida.jsonl,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_2/app.smarzaro.foss4g2024.schedule_llm_actions.jsonl,24,1,yes,success,good,identical,3
9d19a4392a17_llm_s3,app.smarzaro.foss4g2024.schedule,other,volume,FAITHFUL_VALIDATED,failed:no_goal_progress,PARTIAL,24,0.5,101,Core flows from expected use largely touched; residual: Interact with discovered UI: Favorites menu_item_favorites Button · Search menu_item_sear,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_3,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_3/app.smarzaro.foss4g2024.schedule_frida.jsonl,logs/bulk_llm_benign_v2/9d19a4392a17_app.smarzaro.foss4g2024.schedule/dynamic/llm/session_3/app.smarzaro.foss4g2024.schedule_llm_actions.jsonl,24,1,yes,success,good,varied,3
ecf62d4cc69c_llm_s1,app.sudroid.raagadb,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,failed:no_goal_progress,PARTIAL,49,0.0,0,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View · Close sheet View · View · Vi,logs/bulk_llm_benign_v2/ecf62d4cc69c_app.sudroid.raagadb/dynamic/llm/session_1,logs/bulk_llm_benign_v2/ecf62d4cc69c_app.sudroid.raagadb/dynamic/llm/session_1/app.sudroid.raagadb_frida.jsonl,logs/bulk_llm_benign_v2/ecf62d4cc69c_app.sudroid.raagadb/dynamic/llm/session_1/app.sudroid.raagadb_llm_actions.jsonl,24,2,yes,success,weak:low_meaningful_events,identical,3
ecf62d4cc69c_llm_s2,app.sudroid.raagadb,other,volume,FAITHFUL_VALIDATED|ZERO_MEANINGFUL_FRIDA|UI_MOTION_NO_SIGNAL,failed:no_goal_progress,PARTIAL,48,0.0,0,Core flows from expected use largely touched; residual: Interact with discovered UI: View · View · View · View · View · View · View · View · View · Close sheet View · View · Vi,logs/bulk_llm_benign_v2/ecf62d4cc69c_app.sudroid.raagadb/dynamic/llm/session_2,logs/bulk_llm_benign_v2/ecf62d4cc69c_app.sudroid.raagadb/dynamic/llm/session_2/app.sudroid.raagadb_frida.jsonl,logs/bulk_llm_benign_v2/ecf62d4cc69c_app.sudroid.raagadb/dynamic/llm/session_2/app.sudroid.raagadb_llm_actions.jsonl,24,2,yes,success,weak:low_meaningful_events,identical,3
